date,product_code,product,variant,sold_quantity,gross_price,gross_price_total
2021-04-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",256,8.3193,2129.74
2021-04-01,A2319150301,"AQ Gamers Ms","Standard 1",508,8.8044,4472.64
2021-04-01,A2319150302,"AQ Gamers Ms","Standard 2",428,8.9901,3847.76
2021-04-01,A2319150303,"AQ Gamers Ms","Plus 1",576,9.3977,5413.08
2021-04-01,A2319150304,"AQ Gamers Ms","Plus 2",462,10.4573,4831.27
2021-04-01,A2319150305,"AQ Gamers Ms","Premium 1",256,10.4370,2671.87
2021-04-01,A2319150306,"AQ Gamers Ms","Premium 2",362,10.8659,3933.46
2021-04-01,A2419150401,"AQ Lite Ms","Standard 1",295,11.4829,3387.46
2021-04-01,A2419150402,"AQ Lite Ms","Standard 2",1025,11.2819,11563.95
2021-04-01,A2419150403,"AQ Lite Ms","Plus 1",262,10.8925,2853.84
2021-04-01,A2419150404,"AQ Lite Ms","Plus 2",449,11.6332,5223.31
2021-04-01,A2419150405,"AQ Lite Ms","Premium 1",745,12.7423,9493.01
2021-04-01,A2420150406,"AQ Lite Ms","Premium 2",851,12.2979,10465.51
2021-04-01,A2520150501,"AQ Maxima Ms","Standard 1",470,12.0689,5672.38
2021-04-01,A2520150502,"AQ Maxima Ms","Standard 2",204,14.5267,2963.45
2021-04-01,A2520150503,"AQ Maxima Ms","Plus 1",376,14.1682,5327.24
2021-04-01,A2520150504,"AQ Maxima Ms","Plus 2",911,14.2800,13009.08
2021-04-01,A2520150505,"AQ Maxima Ms","Premium 1",788,15.1762,11958.85
2021-04-01,A2520150506,"AQ Maxima Ms","Premium 2",597,14.5677,8696.92
2021-04-01,A2620150601,"AQ Qwerty Ms","Standard 1",206,14.9013,3069.67
2021-04-01,A2620150602,"AQ Qwerty Ms","Standard 2",343,15.8102,5422.90
2021-04-01,A2620150603,"AQ Qwerty Ms","Plus 1",428,15.9792,6839.10
2021-04-01,A2620150604,"AQ Qwerty Ms","Plus 2",572,16.5491,9466.09
2021-04-01,A2620150605,"AQ Qwerty Ms","Premium 1",266,16.5882,4412.46
2021-04-01,A2620150606,"AQ Qwerty Ms","Premium 2",327,16.7850,5488.70
2021-04-01,A2720150701,"AQ Trigger Ms","Standard 1",239,17.0917,4084.92
2021-04-01,A2721150702,"AQ Trigger Ms","Standard 2",370,17.2368,6377.62
2021-04-01,A2721150703,"AQ Trigger Ms","Plus 1",782,16.9353,13243.40
2021-04-01,A2721150704,"AQ Trigger Ms","Plus 2",156,19.5860,3055.42
2021-04-01,A2721150705,"AQ Trigger Ms","Premium 1",599,19.4042,11623.12
2021-04-01,A2721150706,"AQ Trigger Ms","Premium 2",229,20.0537,4592.30
2021-04-01,A2821150801,"AQ Lumina Ms","Standard 1",283,21.7118,6144.44
2021-04-01,A2918150101,"AQ Master wired x1","Standard 1",561,6.8991,3870.40
2021-04-01,A2918150102,"AQ Master wired x1","Standard 2",130,7.5979,987.73
2021-04-01,A2918150103,"AQ Master wired x1","Plus 1",648,7.7693,5034.51
2021-04-01,A2918150104,"AQ Master wired x1","Plus 2",699,8.9514,6257.03
2021-04-01,A2918150105,"AQ Master wired x1","Premium 1",730,9.4650,6909.45
2021-04-01,A2918150106,"AQ Master wired x1","Premium 2",428,10.4188,4459.25
2021-04-01,A3018150201,"AQ Master wireless x1","Standard 1",815,10.7955,8798.33
2021-04-01,A3018150202,"AQ Master wireless x1","Standard 2",667,11.0524,7371.95
2021-04-01,A3018150203,"AQ Master wireless x1","Plus 1",385,12.3739,4763.95
2021-04-01,A3019150204,"AQ Master wireless x1","Plus 2",544,11.6011,6311.00
2021-04-01,A3019150205,"AQ Master wireless x1","Premium 1",377,12.0509,4543.19
2021-04-01,A3019150206,"AQ Master wireless x1","Premium 2",320,13.0018,4160.58
2021-04-01,A3119150301,"AQ Gamers ","Standard 1",208,13.5061,2809.27
2021-04-01,A3119150302,"AQ Gamers ","Standard 2",577,15.3071,8832.20
2021-04-01,A3119150303,"AQ Gamers ","Plus 1",296,16.2407,4807.25
2021-04-01,A3120150304,"AQ Gamers ","Plus 2",419,16.3792,6862.88
2021-04-01,A3120150305,"AQ Gamers ","Premium 1",357,16.3218,5826.88
2021-04-01,A3120150306,"AQ Gamers ","Premium 2",444,19.3003,8569.33
2021-04-01,A3220150401,"AQ Lite","Standard 1",171,18.4943,3162.53
2021-04-01,A3220150402,"AQ Lite","Standard 2",396,18.7947,7442.70
2021-04-01,A3220150403,"AQ Lite","Plus 1",787,18.5844,14625.92
2021-04-01,A3220150404,"AQ Lite","Plus 2",759,18.4219,13982.22
2021-04-01,A3220150405,"AQ Lite","Premium 1",401,18.9415,7595.54
2021-04-01,A3220150406,"AQ Lite","Premium 2",813,20.0066,16265.37
2021-04-01,A3320150501,"AQ Maxima","Standard 1",442,20.3908,9012.73
2021-04-01,A3320150502,"AQ Maxima","Standard 2",818,21.6988,17749.62
2021-04-01,A3320150503,"AQ Maxima","Plus 1",188,20.8733,3924.18
2021-04-01,A3320150504,"AQ Maxima","Plus 2",834,22.1341,18459.84
2021-04-01,A3320150505,"AQ Maxima","Premium 1",257,23.0844,5932.69
2021-04-01,A3320150506,"AQ Maxima","Premium 2",815,23.7678,19370.76
2021-04-01,A3420150601,"AQ Qwerty","Standard 1",852,24.5690,20932.79
2021-04-01,A3420150602,"AQ Qwerty","Standard 2",387,23.9726,9277.40
2021-04-01,A3421150603,"AQ Qwerty","Plus 1",391,26.9507,10537.72
2021-04-01,A3421150604,"AQ Qwerty","Plus 2",107,27.4152,2933.43
2021-04-01,A3421150605,"AQ Qwerty","Premium 1",685,29.8692,20460.40
2021-04-01,A3421150606,"AQ Qwerty","Premium 2",317,29.6709,9405.68
2021-04-01,A3521150701,"AQ Trigger","Standard 1",239,29.3872,7023.54
2021-04-01,A3521150702,"AQ Trigger","Standard 2",171,30.3414,5188.38
2021-04-01,A3521150703,"AQ Trigger","Plus 1",480,31.7665,15247.92
2021-04-01,A3521150704,"AQ Trigger","Plus 2",655,33.6246,22024.11
2021-04-01,A3521150705,"AQ Trigger","Premium 1",852,34.5114,29403.71
2021-04-01,A3718150101,"AQ LION x1",Standard,20,16.5127,330.25
2021-04-01,A3718150102,"AQ LION x1","Plus 1 ",13,16.1015,209.32
2021-04-01,A3718150103,"AQ LION x1","Plus 2",79,17.5697,1388.01
2021-04-01,A3718150105,"AQ LION x1",Premium,63,18.0312,1135.97
2021-04-01,A3818150201,"AQ LION x2",Standard,62,17.2648,1070.42
2021-04-01,A3818150202,"AQ LION x2","Plus 1 ",51,17.5197,893.50
2021-04-01,A3819150203,"AQ LION x2","Plus 2",70,18.4533,1291.73
2021-04-01,A3819150204,"AQ LION x2","Plus 3",63,21.1942,1335.23
2021-04-01,A3819150205,"AQ LION x2",Premium,39,21.6066,842.66
2021-04-01,A3920150301,"AQ LION x3",Standard,65,22.1454,1439.45
2021-04-01,A3920150302,"AQ LION x3","Plus 1 ",42,23.1520,972.38
2021-04-01,A3920150303,"AQ LION x3","Plus 2",88,25.4670,2241.10
2021-04-01,A3920150304,"AQ LION x3","Plus 3",42,25.0442,1051.86
2021-04-01,A3920150305,"AQ LION x3",Premium,86,27.4546,2361.10
2021-04-01,A4020150401,"AQ Mx NB",Standard,62,26.9302,1669.67
2021-04-01,A4020150402,"AQ Mx NB","Plus 1 ",20,28.4500,569.00
2021-04-01,A4021150403,"AQ Mx NB","Plus 2",70,29.9423,2095.96
2021-04-01,A4021150404,"AQ Mx NB","Plus 3",14,28.5800,400.12
2021-04-01,A4021150405,"AQ Mx NB",Premium,25,31.7029,792.57
2021-04-01,A4118110105,"AQ Aspiron","Plus Blue",15,182.8932,2743.40
2021-04-01,A4118110106,"AQ Aspiron","Plus Red",38,187.7533,7134.63
2021-04-01,A4118110107,"AQ Aspiron","Premium Black",17,195.7721,3328.13
2021-04-01,A4218110201,"AQ Digit","Standard Grey",12,200.2732,2403.28
2021-04-01,A4218110202,"AQ Digit","Standard Blue",30,215.9341,6478.02
2021-04-01,A4218110203,"AQ Digit","Standard Red",13,236.8486,3079.03
2021-04-01,A4218110204,"AQ Digit","Plus Grey",33,232.1038,7659.43
2021-04-01,A4218110205,"AQ Digit","Plus Blue",36,240.1403,8645.05
2021-04-01,A4218110206,"AQ Digit","Plus Red",22,237.0183,5214.40
2021-04-01,A4218110207,"AQ Digit","Premium Black",30,249.1303,7473.91
2021-04-01,A4218110208,"AQ Digit","Premium Misty Green",33,243.0414,8020.37
2021-04-01,A4318110301,"AQ Velocity","Standard Grey",10,264.7000,2647.00
2021-04-01,A4319110302,"AQ Velocity","Standard Blue",25,267.2091,6680.23
2021-04-01,A4319110303,"AQ Velocity","Standard Red",27,261.2305,7053.22
2021-04-01,A4319110304,"AQ Velocity","Plus Grey",18,267.0636,4807.14
2021-04-01,A4319110305,"AQ Velocity","Plus Blue",26,277.8079,7223.01
2021-04-01,A4319110306,"AQ Velocity","Plus Red",19,275.8194,5240.57
2021-04-01,A4419110401,"AQ Elite","Standard Grey",24,271.3471,6512.33
2021-04-01,A4419110402,"AQ Elite","Standard Blue",10,281.9504,2819.50
2021-04-01,A4419110403,"AQ Elite","Standard Red",26,288.0503,7489.31
2021-04-01,A4419110404,"AQ Elite","Plus Grey",18,286.8973,5164.15
2021-04-01,A4419110405,"AQ Elite","Plus Blue",22,291.2071,6406.56
2021-04-01,A4419110406,"AQ Elite","Plus Red",17,287.5666,4888.63
2021-04-01,A4419110407,"AQ Elite","Premium Black",28,287.4934,8049.82
2021-04-01,A4419110408,"AQ Elite","Premium Misty Green",26,297.0277,7722.72
2021-04-01,A4519110501,"AQ Gen X","Standard Grey",30,311.8396,9355.19
2021-04-01,A4519110502,"AQ Gen X","Standard Blue",27,300.3378,8109.12
2021-04-01,A4519110503,"AQ Gen X","Standard Red",32,306.9189,9821.40
2021-04-01,A4520110504,"AQ Gen X","Plus Grey",19,341.7343,6492.95
2021-04-01,A4520110505,"AQ Gen X","Plus Blue",25,325.2156,8130.39
2021-04-01,A4520110506,"AQ Gen X","Plus Red",8,325.2561,2602.05
2021-04-01,A4520110507,"AQ Gen X","Premium Black",23,322.9426,7427.68
2021-04-01,A4520110508,"AQ Gen X","Premium Misty Green",13,327.0930,4252.21
2021-04-01,A4620110601,"AQ Gen Y","Standard Grey",30,347.2474,10417.42
2021-04-01,A4620110602,"AQ Gen Y","Standard Blue",10,346.6886,3466.89
2021-04-01,A4620110603,"AQ Gen Y","Standard Red",21,366.0459,7686.96
2021-04-01,A4620110604,"AQ Gen Y","Plus Grey",11,353.0982,3884.08
2021-04-01,A4620110605,"AQ Gen Y","Plus Blue",26,349.2525,9080.57
2021-04-01,A4620110606,"AQ Gen Y","Plus Red",36,348.5375,12547.35
2021-04-01,A4620110607,"AQ Gen Y","Premium Black",30,347.8030,10434.09
2021-04-01,A4620110608,"AQ Gen Y","Premium Misty Green",32,363.0630,11618.02
2021-04-01,A4720110701,"AQ GEN Z","Standard Grey",38,367.7335,13973.87
2021-04-01,A4720110702,"AQ GEN Z","Standard Blue",34,371.4027,12627.69
2021-04-01,A4721110703,"AQ GEN Z","Standard Red",16,361.6496,5786.39
2021-04-01,A4721110704,"AQ GEN Z","Plus Grey",7,380.2153,2661.51
2021-04-01,A4721110705,"AQ GEN Z","Plus Blue",16,377.4069,6038.51
2021-04-01,A4918110101,"AQ BZ 101","Standard Grey",11,419.1936,4611.13
2021-04-01,A4918110102,"AQ BZ 101","Standard Blue",19,451.4881,8578.27
2021-04-01,A4918110103,"AQ BZ 101","Premium Black",28,428.1451,11988.06
2021-04-01,A4918110104,"AQ BZ 101","Premium Misty Green",29,460.2805,13348.13
2021-04-01,A5018110201,"AQ BZ Compact","Standard Grey",6,451.7049,2710.23
2021-04-01,A5018110202,"AQ BZ Compact","Standard Blue",21,462.5568,9713.69
2021-04-01,A5018110203,"AQ BZ Compact","Standard Red",5,452.1420,2260.71
2021-04-01,A5018110204,"AQ BZ Compact","Plus Grey",12,447.7337,5372.80
2021-04-01,A5018110205,"AQ BZ Compact","Plus Blue",28,486.1763,13612.94
2021-04-01,A5018110206,"AQ BZ Compact","Plus Red",9,475.5544,4279.99
2021-04-01,A5018110207,"AQ BZ Compact","Premium Black",15,475.1904,7127.86
2021-04-01,A5019110208,"AQ BZ Compact","Premium Misty Green",25,467.3047,11682.62
2021-04-01,A5119110301,"AQ BZ Gen Y","Standard Grey",19,479.0441,9101.84
2021-04-01,A5119110302,"AQ BZ Gen Y","Standard Blue",28,474.3132,13280.77
2021-04-01,A5119110303,"AQ BZ Gen Y","Standard Red",13,474.3154,6166.10
2021-04-01,A5119110305,"AQ BZ Gen Y","Plus Blue",28,483.3813,13534.68
2021-04-01,A5119110306,"AQ BZ Gen Y","Plus Red",13,486.4857,6324.31
2021-04-01,A5119110307,"AQ BZ Gen Y","Premium Black",12,516.4580,6197.50
2021-04-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",15,512.5811,7688.72
2021-04-01,A5219110401,"AQ BZ Gen Z","Standard Grey",19,506.9644,9632.32
2021-04-01,A5219110402,"AQ BZ Gen Z","Standard Blue",6,490.1582,2940.95
2021-04-01,A5219110403,"AQ BZ Gen Z","Standard Red",22,525.8042,11567.69
2021-04-01,A5219110405,"AQ BZ Gen Z","Plus Blue",25,521.2603,13031.51
2021-04-01,A5219110406,"AQ BZ Gen Z","Plus Red",9,550.4597,4954.14
2021-04-01,A5219110407,"AQ BZ Gen Z","Premium Black",7,545.5931,3819.15
2021-04-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",16,533.0397,8528.64
2021-04-01,A5318110103,"AQ Gamer 1","Standard Black",10,584.9722,5849.72
2021-04-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,586.3824,7036.59
2021-04-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",16,551.3303,8821.28
2021-04-01,A5318110106,"AQ Gamer 1","Plus Black",9,565.8747,5092.87
2021-04-01,A5318110107,"AQ Gamer 1","Premium Black",11,571.6489,6288.14
2021-04-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16,579.6609,9274.57
2021-04-01,A5419110201,"AQ Gamer 2","Standard Firey Red",16,585.0003,9360.00
2021-04-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",13,567.9271,7383.05
2021-04-01,A5419110203,"AQ Gamer 2","Standard Black",6,595.5711,3573.43
2021-04-01,A5419110204,"AQ Gamer 2","Plus Firey Red",12,602.9200,7235.04
2021-04-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",16,570.7578,9132.12
2021-04-01,A5419110206,"AQ Gamer 2","Plus Black",5,601.6398,3008.20
2021-04-01,A5419110207,"AQ Gamer 2","Premium Black",12,599.2302,7190.76
2021-04-01,A5419110208,"AQ Gamer 2","Premium Misty Green",16,608.4070,9734.51
2021-04-01,A5519110301,"AQ Gamer 3","Standard Firey Red",17,589.7411,10025.60
2021-04-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",6,605.8642,3635.19
2021-04-01,A5519110303,"AQ Gamer 3","Standard Black",12,604.2721,7251.27
2021-04-01,A5519110304,"AQ Gamer 3","Plus Firey Red",3,597.7704,1793.31
2021-04-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",17,632.4885,10752.30
2021-04-01,A5520110306,"AQ Gamer 3","Plus Black",5,639.6816,3198.41
2021-04-01,A5520110307,"AQ Gamer 3","Premium Black",12,609.7926,7317.51
2021-04-01,A5520110308,"AQ Gamer 3","Premium Misty Green",17,590.1159,10031.97
2021-04-01,A5620110401,"AQ Smash 1","Standard Firey Red",5,642.0698,3210.35
2021-04-01,A5620110402,"AQ Smash 1","Standard Cool Blue",11,593.8297,6532.13
2021-04-01,A5621110403,"AQ Smash 1","Standard Black",7,631.1855,4418.30
2021-04-01,A5621110404,"AQ Smash 1","Plus Firey Red",14,639.9614,8959.46
2021-04-01,A5621110405,"AQ Smash 1","Plus Cool Blue",15,601.8173,9027.26
2021-04-01,A5621110406,"AQ Smash 1","Plus Black",16,644.3777,10310.04
2021-04-01,A5621110407,"AQ Smash 1","Premium Black",10,655.7782,6557.78
2021-04-01,A5621110408,"AQ Smash 1","Premium Misty Green",10,657.2525,6572.53
2021-04-01,A5721110501,"AQ Smash 2","Standard Firey Red",14,649.6929,9095.70
2021-04-01,A5721110502,"AQ Smash 2","Standard Cool Blue",3,627.9938,1883.98
2021-04-01,A5721110503,"AQ Smash 2","Standard Black",13,678.3035,8817.95
2021-04-01,A5721110504,"AQ Smash 2","Plus Firey Red",10,655.8348,6558.35
2021-04-01,A5721110505,"AQ Smash 2","Plus Cool Blue",4,674.4272,2697.71
2021-04-01,A5721110506,"AQ Smash 2","Plus Black",16,720.5460,11528.74
2021-04-01,A5820110101,"AQ BZ Allin1","Standard 1",9,681.3022,6131.72
2021-04-01,A5820110102,"AQ BZ Allin1","Standard 2",8,697.5541,5580.43
2021-04-01,A5820110103,"AQ BZ Allin1","Standard 3",19,735.1465,13967.78
2021-04-01,A5820110104,"AQ BZ Allin1","Plus 1",16,690.4971,11047.95
2021-04-01,A5820110105,"AQ BZ Allin1","Plus 2",14,709.3926,9931.50
2021-04-01,A5820110106,"AQ BZ Allin1","Plus 3",16,692.5242,11080.39
2021-04-01,A5820110107,"AQ BZ Allin1","Premium 1",17,737.6775,12540.52
2021-04-01,A5821110108,"AQ BZ Allin1","Premium 2",16,746.7388,11947.82
2021-04-01,A6018110101,"AQ Home Allin1","Standard 1",5,800.4577,4002.29
2021-04-01,A6018110102,"AQ Home Allin1","Standard 2",2,764.0542,1528.11
2021-04-01,A6018110103,"AQ Home Allin1","Standard 3",5,770.9789,3854.89
2021-04-01,A6018110104,"AQ Home Allin1","Plus 1",6,749.0987,4494.59
2021-04-01,A6018110105,"AQ Home Allin1","Plus 2",3,766.6472,2299.94
2021-04-01,A6018110106,"AQ Home Allin1","Plus 3",5,787.5874,3937.94
2021-04-01,A6019110107,"AQ Home Allin1","Premium 1",3,785.9918,2357.98
2021-04-01,A6019110108,"AQ Home Allin1","Premium 2",3,796.6606,2389.98
2021-04-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",4,824.0889,3296.36
2021-04-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",3,790.1040,2370.31
2021-04-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",1,769.5635,769.56
2021-04-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",2,807.2638,1614.53
2021-04-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",1,834.9812,834.98
2021-04-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",6,810.6034,4863.62
2021-04-01,A6218160101,"AQ Digit SSD",Standard,601,13.5941,8170.05
2021-04-01,A6218160102,"AQ Digit SSD",Plus,730,15.2481,11131.11
2021-04-01,A6219160103,"AQ Digit SSD",Premium,279,16.3003,4547.78
2021-04-01,A6319160201,"AQ Neuer SSD",Standard,557,17.3590,9668.96
2021-04-01,A6319160202,"AQ Neuer SSD",Plus,697,18.5733,12945.59
2021-04-01,A6319160203,"AQ Neuer SSD",Premium,934,19.3433,18066.64
2021-04-01,A6419160301,"AQ Clx1",Standard,639,17.8043,11376.95
2021-04-01,A6419160302,"AQ Clx1",Plus,730,19.6723,14360.78
2021-04-01,A6419160303,"AQ Clx1",Premium,418,19.3342,8081.70
2021-04-01,A6519160401,"AQ Clx2",Standard,976,20.2889,19801.97
2021-04-01,A6520160402,"AQ Clx2",Plus,609,20.1650,12280.49
2021-04-01,A6520160403,"AQ Clx2",Premium,376,21.2830,8002.41
2021-04-01,A6620160501,"AQ Clx3",Standard,399,22.8530,9118.35
2021-04-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,1412,4.4411,6270.83
2021-04-01,A6818160201,"AQ Pen Drive DRC",Standard,1003,2.9990,3008.00
2021-04-01,A6818160202,"AQ Pen Drive DRC",Plus,1098,3.8531,4230.70
2021-04-01,A6819160203,"AQ Pen Drive DRC",Premium,1746,5.0984,8901.81
2021-04-01,A7118160101,"AQ Wi Power Dx1",Standard,150,29.6712,4450.68
2021-04-01,A7119160102,"AQ Wi Power Dx1",Plus,325,29.9264,9726.08
2021-04-01,A7119160103,"AQ Wi Power Dx1",Premium,128,28.7736,3683.02
2021-04-01,A7219160201,"AQ Wi Power Dx2",Standard,252,32.9575,8305.29
2021-04-01,A7220160202,"AQ Wi Power Dx2",Plus,672,35.2053,23657.96
2021-04-01,A7220160203,"AQ Wi Power Dx2",Premium,256,37.4784,9594.47
2021-04-01,A7321160301,"AQ Wi Power Dx3",Standard,490,40.7954,19989.75
2021-04-01,A7321160302,"AQ Wi Power Dx3",Plus,140,43.9446,6152.24
2021-04-01,A7321160303,"AQ Wi Power Dx3",Premium,148,42.8483,6341.55
2021-05-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,58,19.0573,1105.32
2021-05-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,135,21.4565,2896.63
2021-05-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,173,21.7795,3767.85
2021-05-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",93,22.9729,2136.48
2021-05-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,197,23.6987,4668.64
2021-05-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,246,24.7312,6083.88
2021-05-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,225,23.6154,5313.47
2021-05-01,A0320150301,"AQ Zion Saga",Standard,223,23.7223,5290.07
2021-05-01,A0321150302,"AQ Zion Saga",Plus,186,27.1027,5041.10
2021-05-01,A0321150303,"AQ Zion Saga",Premium,84,28.0059,2352.50
2021-05-01,A0418150103,"AQ Mforce Gen X","Standard 3",58,19.5235,1132.36
2021-05-01,A0418150104,"AQ Mforce Gen X","Plus 1",48,19.9239,956.35
2021-05-01,A0418150105,"AQ Mforce Gen X","Plus 2",190,20.0766,3814.55
2021-05-01,A0418150106,"AQ Mforce Gen X","Plus 3",76,19.9365,1515.17
2021-05-01,A0519150201,"AQ Mforce Gen Y","Standard 1",134,22.3984,3001.39
2021-05-01,A0519150202,"AQ Mforce Gen Y","Standard 2",91,24.9298,2268.61
2021-05-01,A0519150203,"AQ Mforce Gen Y","Standard 3",122,26.5871,3243.63
2021-05-01,A0519150204,"AQ Mforce Gen Y","Plus 1",178,26.1081,4647.24
2021-05-01,A0519150205,"AQ Mforce Gen Y","Plus 2",138,29.7008,4098.71
2021-05-01,A0519150206,"AQ Mforce Gen Y","Plus 3",104,31.2439,3249.37
2021-05-01,A0519150207,"AQ Mforce Gen Y","Premium 1",43,32.4427,1395.04
2021-05-01,A0519150208,"AQ Mforce Gen Y","Premium 2",182,30.5816,5565.85
2021-05-01,A0619150301,"AQ Mforce Gen Z","Standard 1",116,30.4696,3534.47
2021-05-01,A0619150302,"AQ Mforce Gen Z","Standard 2",86,34.0973,2932.37
2021-05-01,A0620150303,"AQ Mforce Gen Z","Standard 3",75,34.2412,2568.09
2021-05-01,A0620150304,"AQ Mforce Gen Z","Plus 1",64,37.5826,2405.29
2021-05-01,A0620150305,"AQ Mforce Gen Z","Plus 2",189,36.5679,6911.33
2021-05-01,A0620150306,"AQ Mforce Gen Z","Plus 3",84,37.5278,3152.34
2021-05-01,A0621150307,"AQ Mforce Gen Z","Premium 1",138,36.2434,5001.59
2021-05-01,A0621150308,"AQ Mforce Gen Z","Premium 2",78,39.3990,3073.12
2021-05-01,A0721150401,"AQ GT 21",Standard,101,39.3377,3973.11
2021-05-01,A0721150402,"AQ GT 21","Plus 1",160,39.1465,6263.44
2021-05-01,A0721150403,"AQ GT 21","Plus 2",103,39.2990,4047.80
2021-05-01,A0721150404,"AQ GT 21",Premium,195,39.1215,7628.69
2021-05-01,A0821150501,"AQ Marquee P3",Standard,166,40.5013,6723.22
2021-05-01,A0821150502,"AQ Marquee P3","Plus 1",31,43.2966,1342.19
2021-05-01,A0821150503,"AQ Marquee P3","Plus 2",162,42.3841,6866.22
2021-05-01,A0821150504,"AQ Marquee P3",Premium,154,44.7044,6884.48
2021-05-01,A0921150601,"AQ Marquee P4",Standard,146,45.0813,6581.87
2021-05-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,41,111.1036,4555.25
2021-05-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,40,123.4797,4939.19
2021-05-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,128,123.9315,15863.23
2021-05-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,125,124.2640,15533.00
2021-05-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,52,129.5836,6738.35
2021-05-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,182,139.8962,25461.11
2021-05-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,129,135.6822,17503.00
2021-05-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,35,145.1474,5080.16
2021-05-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,171,142.9402,24442.77
2021-05-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,197,149.1034,29373.37
2021-05-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,53,150.2450,7962.99
2021-05-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,22,160.6912,3535.21
2021-05-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,177,160.5082,28409.95
2021-05-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,91,169.4999,15424.49
2021-05-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,128,176.4389,22584.18
2021-05-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,42,186.2917,7824.25
